keyword,searches,results,searches:results
summer sun shirt,40,35800,0.001117318436
90s t-shirt,39,266600,0.0001462865716
everyday shirt,39,407300,0.00009575251657
pocket t-shirt,39,29700,0.001313131313
pocket t-shirt,39,29700,0.001313131313
everyday shirt,39,407300,0.00009575251657
ridiculous shirt,39,2200,0.01772727273
funny programmer shirt,39,7800,0.005
custom artist shirt,39,15700,0.002484076433
cruise apparel,39,50700,0.0007692307692
drawstring hoodie,39,9700,0.004020618557
bustier crop top,39,4800,0.008125
cropped tee shirt,39,189500,0.0002058047493
pocket t-shirt,39,29700,0.001313131313
everyday shirt,39,407300,0.00009575251657
fitted t shirt,38,48500,0.0007835051546
skull graphic tee,38,82400,0.0004611650485
ombre shirt,38,6500,0.005846153846
trendy t-shirts,38,476900,0.0000796812749
typography tee,38,51600,0.0007364341085
comedy shirt,38,65000,0.0005846153846
striped vintage shirt,38,37900,0.001002638522
skull graphic tee,38,82400,0.0004611650485
typography tee,38,51600,0.0007364341085
birthday gift tee,38,1300000,0.00002923076923
pet owner shirt,38,229400,0.0001656495205
vacation t-shirt,38,347500,0.000109352518
flowy summer top,38,26900,0.001412639405
fleece lined hoodie,38,4300,0.008837209302
quote hoodie,38,111500,0.0003408071749
fleece lined hoodie,38,4300,0.008837209302
baggy sweatshirt,38,8900,0.004269662921
quote hoodie,38,111500,0.0003408071749
long sleeve pajama set,38,19300,0.001968911917
oversized long sleeve,38,148600,0.0002557200538
abstract t-shirt,37,71200,0.0005196629213
custom retro tee,37,134700,0.000274684484
cat lover tee,37,206600,0.000179090029
couple t-shirts,37,149500,0.0002474916388
funny slogan shirt,37,322000,0.0001149068323
cat lover tee,37,206600,0.000179090029
funny slogan shirt,37,322000,0.0001149068323
custom retro tee,37,134700,0.000274684484
space graphic tee,37,67500,0.0005481481481
funny slogan shirt,37,322000,0.0001149068323
funny slogan shirt,37,322000,0.0001149068323
funny mom t-shirt,37,647300,0.0000571605129
university apparel,37,81300,0.000455104551
smocked crop top,37,1500,0.02466666667
smocked crop top,37,1500,0.02466666667
everyday tee,36,302600,0.0001189689359
everyday tee,36,302600,0.0001189689359
retro funny shirt,36,503900,0.00007144274658
personalized work shirt,36,30000,0.0012
unisex t-shirts,36,3100000,0.00001161290323
retro graphic shirts,36,1500000,0.000024
plush hoodie,36,12300,0.002926829268
puff sleeve crop top,36,2800,0.01285714286
cotton long sleeve,36,479800,0.00007503126303
workout t-shirts,35,47400,0.0007383966245
designer tee,35,83500,0.0004191616766
custom bleached shirt,35,4600,0.007608695652
cropped vintage shirt,35,66600,0.0005255255255
retro sports shirt,35,172500,0.0002028985507
graphic tee art,35,746900,0.00004686035614
positive graphic tee,35,153100,0.0002286087524
designer tee,35,83500,0.0004191616766
athletic shirts,35,576200,0.00006074279764
retro graphic t-shirt,35,1200000,0.00002916666667
psychedelic sweatshirt,35,6000,0.005833333333
quote sweatshirt,35,310500,0.0001127214171
solid color hoodie,35,4200,0.008333333333
cropped polo shirt,35,2600,0.01346153846
hemp t-shirt,34,10200,0.003333333333
soft tee,34,461100,0.00007373671655
custom halloween shirt,34,65200,0.0005214723926
custom name t-shirt,34,359700,0.00009452321379
whimsical t-shirt,34,66900,0.0005082212257
inspirational graphic tee,34,342900,0.00009915427238
animal print hoodie,34,45100,0.0007538802661
blank t-shirt,33,12900,0.002558139535
funny saying t-shirt,33,82200,0.000401459854
statement graphic tee,33,316300,0.000104331331
novelty clothing,33,404400,0.00008160237389
custom party shirt,33,463900,0.00007113602069
custom text top,33,10800,0.003055555556
custom best friend shirt,33,34000,0.0009705882353
graphic tee oversized,33,231600,0.0001424870466
statement graphic tee,33,316300,0.000104331331
blank t-shirt,33,12900,0.002558139535
layering top,33,100600,0.0003280318091
festival t-shirt,33,215500,0.0001531322506
womens athletic wear,33,88800,0.0003716216216
backless crop top,33,2800,0.01178571429
long sleeve crop,33,22600,0.001460176991
short top,33,1000000,0.000033
long sleeve sweater,33,309700,0.0001065547304
custom bachelor party shirt,32,26400,0.001212121212
custom anniversary shirt,32,148000,0.0002162162162
bold graphic tee,32,222500,0.0001438202247
graphic tee custom,32,633600,0.00005050505051
bold graphic tee,32,222500,0.0001438202247
oversized washed tee,32,20700,0.00154589372
workout shirt women,32,146900,0.0002178352621
hip hop fashion,32,32600,0.000981595092
athletic crop top,32,27000,0.001185185185
trendy crop top,32,38600,0.000829015544
short sleeve t-shirt,32,2500000,0.0000128
basic t shirt,31,85900,0.0003608847497
novelty tee,31,262000,0.0001183206107
simple shirt,31,105800,0.0002930056711
funny statement shirt,31,126300,0.0002454473476
playful graphic tee,31,175300,0.0001768397034
personalized uniform,31,103800,0.0002986512524
urban graphic tee,31,88100,0.0003518728717
novelty tee,31,262000,0.0001183206107
graphic tee youth,31,379500,0.00008168642951
performance shirts,31,28900,0.00107266436
fleece sweatshirt,31,96600,0.0003209109731
wide sleeve top,31,7900,0.003924050633
trendy summer tops,31,148600,0.0002086137281
fleece sweatshirt,31,96600,0.0003209109731
halter neck crop,31,2500,0.0124
dance crop top,31,7900,0.003924050633
personalized long sleeve,31,223600,0.0001386404293
mens casual shirt,30,1700000,0.00001764705882
custom song lyric shirt,30,2200,0.01363636364
custom bridal party shirts,30,110700,0.00027100271
custom shirt for kids,30,1200000,0.000025
graphic t-shirt women,30,3100000,0.000009677419355
graphic t-shirt women,30,3100000,0.000009677419355
gamer t-shirt,30,199800,0.0001501501502
t-shirt for mom,30,1100000,0.00002727272727
cropped flannel,30,1800,0.01666666667
cut out crop top,30,1900,0.01578947368
square neck crop top,30,2100,0.01428571429
cropped halter top,30,31700,0.0009463722397
short sleeve linen shirt,30,14800,0.002027027027
mens casual shirt,30,1700000,0.00001764705882
loose fit shirt,30,36400,0.0008241758242
distressed t-shirt,29,80600,0.0003598014888
striped t-shirt,29,49000,0.0005918367347
distressed t-shirt,29,80600,0.0003598014888
striped t-shirt,29,49000,0.0005918367347
distressed t-shirt,29,80600,0.0003598014888
aesthetic t-shirt,29,424600,0.00006829957607
period clothing,29,43900,0.0006605922551
80s style shirt,29,68500,0.0004233576642
vintage travel tee,29,70000,0.0004142857143
distressed t-shirt,29,80600,0.0003598014888
retro graphic top,29,813900,0.00003563091289
illustration shirt,29,276000,0.0001050724638
graphic tee streetwear,29,603500,0.00004805302403
illustration shirt,29,276000,0.0001050724638
bandana print shirt,29,3600,0.008055555556
distressed t-shirt,29,80600,0.0003598014888
distressed t-shirt,29,80600,0.0003598014888
aesthetic t-shirt,29,424600,0.00006829957607
striped t-shirt,29,49000,0.0005918367347
cute summer outfit,29,96000,0.0003020833333
winter hoodie,29,103500,0.0002801932367
winter hoodie,29,103500,0.0002801932367
striped t-shirt,29,49000,0.0005918367347
lounge shirt,29,62000,0.0004677419355
distressed t-shirt,29,80600,0.0003598014888
retro graphic top,29,813900,0.00003563091289
long sleeve henley,29,2800,0.01035714286
long sleeve tunic top,29,27700,0.001046931408
lounge shirt,29,62000,0.0004677419355
dad joke tee,28,42200,0.000663507109
ironic graphic tee,28,35900,0.0007799442897
funny quote t-shirt,28,269000,0.0001040892193
archive clothing,28,21900,0.001278538813
illustration t shirt,28,104500,0.0002679425837
surreal art shirt,28,8400,0.003333333333
rayon tunic,28,5200,0.005384615385
cropped summer top,28,142500,0.0001964912281
going out shirt,28,6500,0.004307692308
long sleeve undershirt,28,2000,0.014
boho style blouse,27,41700,0.0006474820144
basic tee,27,134900,0.000200148258
basic tee,27,134900,0.000200148258
personalized vintage shirt,27,205700,0.0001312591152
basic tee,27,134900,0.000200148258
funny apparel,27,1000000,0.000027
personalized vintage shirt,27,205700,0.0001312591152
slogan t-shirt,27,218600,0.0001235132662
cat lover t-shirt,27,81000,0.0003333333333
cat lover t-shirt,27,81000,0.0003333333333
slogan t-shirt,27,218600,0.0001235132662
high quality tshirts,27,96700,0.0002792140641
basic tee,27,134900,0.000200148258
boho style blouse,27,41700,0.0006474820144
personalized summer shirt,27,118500,0.0002278481013
basic tee,27,134900,0.000200148258
color block pullover,27,5400,0.005
terry cloth hoodie,27,1800,0.015
button up crop top,27,4600,0.005869565217
basic tee,27,134900,0.000200148258
kids long sleeve,27,137900,0.0001957940537
funny retro tee,26,519600,0.00005003849115
personalized bridesmaid shirt,26,62300,0.0004173354735
old movie shirt,26,8100,0.003209876543
funny retro tee,26,519600,0.00005003849115
fantasy art tee,26,35100,0.0007407407407
winter shirts,26,237900,0.0001092896175
spring fashion tops,26,13500,0.001925925926
athleisure wear,26,12200,0.002131147541
sleep shirt women,26,51700,0.000502901354
patterned hoodie,26,40000,0.00065
comfy long sleeve,26,52600,0.0004942965779
womens long sleeve top,26,336700,0.00007722007722
beach cover up shirt,25,10300,0.002427184466
baby t-shirts,25,381000,0.0000656167979
quote t-shirt,25,434700,0.00005751092708
custom business apparel,25,15100,0.001655629139
custom matching shirts,25,484100,0.00005164222268
personalized couple shirts,25,165100,0.0001514233798
custom groom shirt,25,34800,0.0007183908046
nostalgic graphic tee,25,82100,0.0003045066991
embroidered vintage shirt,25,92500,0.0002702702703
vintage sports tee,25,166700,0.000149970006
quote t-shirt,25,434700,0.00005751092708
quote t-shirt,25,434700,0.00005751092708
quote t-shirt,25,434700,0.00005751092708
running sweater,25,2100,0.0119047619
sheer summer top,25,10100,0.002475247525
minimalist hoodie design,25,62600,0.0003993610224
mens casual wear,25,1000000,0.000025
puff sleeve crop,25,4100,0.006097560976
cropped workout tank,25,8300,0.003012048193
breathable shirt,25,309800,0.00008069722402
quote t-shirt,25,434700,0.00005751092708
long sleeve thermal,25,4200,0.005952380952
fishing shirt long sleeve,25,6800,0.003676470588
long sleeve pajamas,25,43800,0.0005707762557
hilarious graphic tee,24,12200,0.001967213115
custom bridesmaid shirt,24,83600,0.0002870813397
typography t-shirt,24,25600,0.0009375
distressed hoodies,24,16400,0.001463414634
sweatshirt blank,24,18900,0.00126984127
sleepwear set,24,39000,0.0006153846154
streetwear style,24,425000,0.00005647058824
picnic outfit,24,4500,0.005333333333
longline hoodie,24,1200,0.02
skater style,24,26100,0.0009195402299
eco friendly hoodie,24,87800,0.0002733485194
longline hoodie,24,1200,0.02
fashion top,24,821500,0.00002921485088
long sleeve button up,24,59500,0.0004033613445
blank apparel,23,16800,0.001369047619
basic tee shirt,23,169000,0.0001360946746
funny book lover shirt,23,73200,0.0003142076503
custom apparel printing,23,6200,0.003709677419
personalized travel shirt,23,11000,0.002090909091
personalized future mrs shirt,23,21300,0.001079812207
one of a kind shirt,23,13400,0.00171641791
easter t-shirt,23,72200,0.0003185595568
blank apparel,23,16800,0.001369047619
ring spun cotton,23,43200,0.0005324074074
relaxed fit shirt,23,363700,0.00006323893319
crewneck sweaters,23,710300,0.00003238068422
winter wear,23,94200,0.0002441613588
long sleeve sun shirt,23,13300,0.001729323308
athletic tank top,23,48800,0.0004713114754
winter wear,23,94200,0.0002441613588
relaxed fit shirt,23,363700,0.00006323893319
swim shirt men,23,5200,0.004423076923
long sleeve sun shirt,23,13300,0.001729323308
v neck long sleeve,23,69900,0.0003290414878
artistic t-shirt,22,45900,0.0004793028322
holiday t-shirt,22,200000,0.00011
artistic t-shirt,22,45900,0.0004793028322
artistic t-shirt,22,45900,0.0004793028322
holiday t-shirt,22,200000,0.00011
funny gift shirt,22,1300000,0.00001692307692
custom bridal party shirt,22,110900,0.0001983769161
retro custom shirt,22,276100,0.0000796812749
custom matching shirt,22,483700,0.00004548273723
fitted vintage tee,22,22500,0.0009777777778
artistic t-shirt,22,45900,0.0004793028322
artistic t-shirt,22,45900,0.0004793028322
unique tee,22,705700,0.00003117472014
artistic t-shirt,22,45900,0.0004793028322
anniversary t-shirt,22,313000,0.00007028753994
streetwear blanks,22,9800,0.002244897959
blank t-shirts,22,15600,0.00141025641
poolside shirt,22,10100,0.002178217822
light cotton shirt,22,86400,0.0002546296296
holiday t-shirt,22,200000,0.00011
skater hoodie,22,9900,0.002222222222
skater hoodie,22,9900,0.002222222222
longline shirt,22,1900,0.01157894737
artistic t-shirt,22,45900,0.0004793028322
loose long sleeve shirt,22,20400,0.001078431373
plain t-shirts,21,34400,0.0006104651163
sustainable shirt,21,102500,0.0002048780488
lightweight tee,21,384800,0.00005457380457
custom art shirt,21,319600,0.00006570713392
floral vintage top,21,212600,0.0000987770461
womens vintage shirt,21,2200000,0.000009545454545
vintage botanical shirt,21,46400,0.0004525862069
custom art shirt,21,319600,0.00006570713392
graphic design tee,21,375900,0.00005586592179
graphic streetwear,21,673500,0.00003118040089
graphic clothing,21,2800000,0.0000075
graphic design tee,21,375900,0.00005586592179
graphic clothing,21,2800000,0.0000075
abstract art t-shirt,21,28800,0.0007291666667
graphic t-shirt floral,21,87400,0.0002402745995
graphic streetwear shirt,21,874100,0.00002402471113
abstract art t-shirt,21,28800,0.0007291666667
t-shirt for girls,21,863200,0.00002432808156
plain t-shirts,21,34400,0.0006104651163
music festival wear,21,12200,0.001721311475
natural fiber shirt,21,12900,0.001627906977
hawaiian style shirt,21,29200,0.0007191780822
activewear clothing,21,60500,0.000347107438
cami crop top,21,2900,0.00724137931
party crop top,21,32900,0.0006382978723
long sleeve uv shirt,21,2000,0.0105
boho long sleeve top,21,70600,0.0002974504249
custom yoga shirt,20,4300,0.004651162791
custom t-shirt with logo,20,166900,0.0001198322349
name embroidered shirt,20,117100,0.000170794193
retro floral top,20,139400,0.000143472023
gift for him vintage,20,636400,0.00003142677561
occult t-shirt,20,25400,0.0007874015748
astrology tee,20,37600,0.0005319148936
cool graphic shirt,20,352400,0.00005675368899
fashion graphic tee,20,569000,0.00003514938489
inspirational quote shirt,20,271800,0.00007358351729
cool graphic shirt,20,352400,0.00005675368899
trendy graphic shirt,20,540000,0.00003703703704
fashion graphic tee,20,569000,0.00003514938489
graphic long sleeve shirt,20,347300,0.00005758710049
cool graphic shirt,20,352400,0.00005675368899
sustainable apparel,20,4300,0.004651162791
winter tops,20,54600,0.0003663003663
handmade apparel,20,87600,0.0002283105023
customizable t-shirts,20,159100,0.0001257071025
trendy graphic shirt,20,540000,0.00003703703704
heavyweight sweatshirt,20,15500,0.001290322581
sustainable apparel,20,4300,0.004651162791
heavyweight sweatshirt,20,15500,0.001290322581
halter neck crop top,20,3200,0.00625
baby tee crop,20,43300,0.0004618937644
lightweight shirt,20,315000,0.00006349206349
long sleeve compression shirt,20,1400,0.01428571429
thermal long sleeve,20,2800,0.007142857143
button up long sleeve,20,31600,0.0006329113924
long sleeve art shirt,20,62100,0.0003220611916
lightweight shirt,20,315000,0.00006349206349
retro style tee,19,474200,0.00004006748208
boutique shirt,19,45700,0.0004157549234
basic top,19,19100,0.0009947643979
custom newborn shirt,19,127300,0.0001492537313
custom event shirt,19,127400,0.0001491365777
initials shirt,19,30500,0.0006229508197
personalized wedding shirt,19,122500,0.0001551020408
personalized logo shirt,19,204300,0.00009300048948
customizable clothing,19,207000,0.00009178743961
custom christmas shirt,19,273900,0.00006936838262
y2k style shirt,19,59000,0.0003220338983
90s band t-shirt,19,62700,0.000303030303
fantasy art shirt,19,82600,0.0002300242131
designer graphic tee,19,75700,0.000250990753
retro style tee,19,474200,0.00004006748208
retro style shirts,19,792700,0.00002396871452
soft knit sweater,19,41800,0.0004545454545
urban fashion,19,87600,0.0002168949772
streetwear top,19,293500,0.00006473594549
festival outfit top,19,40700,0.0004668304668
music festival tee,19,59800,0.0003177257525
retro athletic wear,19,26200,0.0007251908397
vintage style hoodie,19,96200,0.0001975051975
vintage style hoodie,19,96200,0.0001975051975
striped crop top,19,8200,0.002317073171
summer long sleeve shirt,19,82200,0.0002311435523
organic cotton long sleeve,19,124700,0.0001523656776
cotton long sleeve top,19,156300,0.0001215611004
streetwear top,19,293500,0.00006473594549
plaid flannel shirt,18,13500,0.001333333333
summer linen shirt,18,42300,0.0004255319149
animal print t-shirt,18,71100,0.000253164557
sustainable t-shirt,18,19900,0.0009045226131
statement t-shirt,18,55300,0.0003254972875
statement t-shirt,18,55300,0.0003254972875
fall apparel,18,189100,0.00009518773136
cool t-shirts,18,284000,0.00006338028169
christmas t-shirts,18,597900,0.00003010536879
statement t-shirt,18,55300,0.0003254972875
witty t-shirt,18,99900,0.0001801801802
funny t-shirt men,18,2200000,0.000008181818182
personalized kids tee,18,442600,0.00004066877542
statement t-shirt,18,55300,0.0003254972875
rare vintage clothing,18,120300,0.0001496259352
heritage shirt,18,186500,0.00009651474531
artistic apparel,18,25700,0.0007003891051
abstract art tee,18,37000,0.0004864864865
artistic apparel,18,25700,0.0007003891051
statement t-shirt,18,55300,0.0003254972875
animal print t-shirt,18,71100,0.000253164557
funny t-shirt men,18,2200000,0.000008181818182
streetwear graphic shirt,18,673100,0.00002674194028
statement t-shirt,18,55300,0.0003254972875
matching t-shirt,18,153200,0.0001174934726
streetwear graphic shirt,18,673100,0.00002674194028
customizable tops,18,117300,0.0001534526854
sustainable t-shirt,18,19900,0.0009045226131
tie dye t-shirts,18,62200,0.0002893890675
tunic sweatshirt,18,3000,0.006
artistic apparel,18,25700,0.0007003891051
linen blend shirt,18,4800,0.00375
quick dry shirt,18,18900,0.0009523809524
oversized summer shirt,18,78600,0.0002290076336
artistic apparel,18,25700,0.0007003891051
unique hoodie design,18,67600,0.0002662721893
midriff top,18,2300,0.007826086957
linen blend shirt,18,4800,0.00375
quick dry shirt,18,18900,0.0009523809524
linen blend shirt,18,4800,0.00375
long sleeve boho shirt,18,111800,0.0001610017889
activewear shirt,17,64300,0.0002643856921
v-neck tee,17,129600,0.0001311728395
athletic graphic tee,17,282200,0.00006024096386
custom slogan shirt,17,130200,0.0001305683564
personalized couple shirt,17,127100,0.0001337529504
custom adult shirt,17,1400000,0.00001214285714
geek t-shirt,17,82600,0.000205811138
graphic tee toddler,17,262000,0.00006488549618
everyday graphic tee,17,363200,0.0000468061674
graphic tee toddler,17,262000,0.00006488549618
everyday graphic tee,17,363200,0.0000468061674
graphic retro tee,17,799900,0.00002125265658
activewear shirt,17,64300,0.0002643856921
heavyweight cotton shirt,17,17000,0.001
teen sweatshirt,17,53500,0.0003177570093
ruffle sleeve shirt,17,13800,0.001231884058
short sleeve knit,17,15200,0.001118421053
performance hoodie,17,19200,0.0008854166667
comfortable hoodie,17,265200,0.0000641025641
one shoulder crop top,17,1400,0.01214285714
short sleeve knit,17,15200,0.001118421053
activewear shirt,17,64300,0.0002643856921
casual t-shirt,17,3000000,0.000005666666667
long sleeve peasant blouse,17,2700,0.006296296296
fisherman knit sweater,17,4200,0.004047619048
layering shirt,17,92300,0.0001841820152
loungewear shirt,16,42500,0.0003764705882
animal print tee,16,319100,0.00005014102162
statement t-shirts,16,382600,0.00004181913225
matching t-shirts,16,563300,0.00002840404758
maternity t-shirt,16,65900,0.0002427921093
funny college shirt,16,37200,0.0004301075269
graphic tee aesthetic,16,310200,0.00005157962605
graphic tee kids,16,593700,0.00002694963786
graphic tee unisex,16,1300000,0.00001230769231
graphic tee aesthetic,16,310200,0.00005157962605
graphic tee unisex,16,1300000,0.00001230769231
graphic tee kids,16,593700,0.00002694963786
maternity t-shirt,16,65900,0.0002427921093
funny t-shirt quotes,16,389600,0.00004106776181
hoodie blanks,16,11600,0.001379310345
pigment dyed shirt,16,4700,0.003404255319
lightweight blouse,16,33900,0.0004719764012
thick sweatshirt,16,9500,0.001684210526
cat print hoodie,16,13600,0.001176470588
long sleeve sweatshirt,16,797400,0.00002006521194
plain crop top,16,1700,0.009411764706
streetwear crop top,16,28700,0.0005574912892
floral long sleeve top,16,29000,0.0005517241379
raglan t-shirt,15,21500,0.0006976744186
basic t-shirt,15,23300,0.000643776824
performance tee,15,53600,0.0002798507463
crew neck shirt,15,184500,0.00008130081301
raglan t-shirt,15,21500,0.0006976744186
performance tee,15,53600,0.0002798507463
basic t-shirt,15,23300,0.000643776824
minimalist t-shirts,15,135500,0.000110701107
crew neck shirt,15,184500,0.00008130081301
funny hobby shirt,15,25700,0.0005836575875
parody t-shirt,15,26000,0.0005769230769
novelty tee men,15,155900,0.00009621552277
old school tee,15,46800,0.0003205128205
minimalist graphic shirt,15,424300,0.00003535234504
minimalist graphic shirt,15,424300,0.00003535234504
graphic polo shirt,15,9100,0.001648351648
graphic t shirt designs,15,199800,0.00007507507508
graphic tee for teens,15,34900,0.0004297994269
basic t-shirt,15,23300,0.000643776824
small business shirts,15,26400,0.0005681818182
minimalist t-shirts,15,135500,0.000110701107
performance tee,15,53600,0.0002798507463
activewear tops,15,34100,0.0004398826979
teen hoodie,15,37300,0.0004021447721
athletic pullover,15,135100,0.0001110288675
raglan t-shirt,15,21500,0.0006976744186
basic t-shirt,15,23300,0.000643776824
crew neck shirt,15,184500,0.00008130081301
short sleeve cotton shirt,15,349100,0.00004296763105
upf long sleeve shirt,15,4900,0.00306122449
ribbed long sleeve,15,11800,0.001271186441
retro inspired shirt,14,232900,0.0000601116359
artistic t shirt,14,69200,0.0002023121387
custom pregnancy shirt,14,88900,0.000157480315
custom birthday party favor,14,373500,0.0000374832664
custom t-shirt for men,14,956900,0.00001463057791
personalized gift shirt,14,1100000,0.00001272727273
custom print top,14,115600,0.0001211072664
custom printed t-shirts,14,207800,0.00006737247353
custom pattern shirt,14,138900,0.0001007919366
custom gamer shirt,14,264200,0.00005299015897
hand printed vintage tee,14,13700,0.00102189781
worn in shirt,14,23400,0.0005982905983
retro button up shirt,14,39800,0.000351758794
90s style graphic tee,14,105000,0.0001333333333
retro inspired shirt,14,232900,0.0000601116359
graphic design t-shirt,14,819000,0.00001709401709
retro inspired shirt,14,232900,0.0000601116359
graphic print hoodie,14,41500,0.0003373493976
graphic design t-shirt,14,819000,0.00001709401709
funny slogan t-shirt,14,300400,0.0000466045273
retro inspired shirt,14,232900,0.0000601116359
blank crewneck sweatshirt,14,16000,0.000875
clothing blanks,14,40500,0.0003456790123
comfortable tees,14,763900,0.00001832700615
abstract sweatshirt,14,22800,0.0006140350877
basic sweatshirt,14,25300,0.0005533596838
ribbed knit top,14,14000,0.001
athletic hoodie,14,129700,0.0001079414032
basic sweatshirt,14,25300,0.0005533596838
spring hoodie,14,36500,0.0003835616438
athletic hoodie,14,129700,0.0001079414032
warm sweater,14,134900,0.0001037805782
graphic pullover,14,285000,0.00004912280702
cropped cami,14,3400,0.004117647059
short sleeve silk shirt,14,5700,0.002456140351
ribbed knit top,14,14000,0.001
linen short sleeve,14,41300,0.0003389830508
swim shirt women,14,17700,0.000790960452
layering long sleeve,14,33200,0.000421686747
baby long sleeve,14,95600,0.0001464435146
novelty t-shirt,13,211200,0.0000615530303
color block tee,13,12400,0.001048387097
hiking apparel,13,59200,0.0002195945946
stretchy shirt,13,32800,0.0003963414634
novelty t-shirt,13,211200,0.0000615530303
pun t-shirt,13,36700,0.0003542234332
novelty t-shirt,13,211200,0.0000615530303
custom name clothing,13,537500,0.00002418604651
retro concert shirt,13,77500,0.0001677419355
minimalist retro shirt,13,100300,0.0001296111665
minimalist vintage tee,13,160800,0.00008084577114
vintage streetwear tee,13,334400,0.00003887559809
retro clothing men,13,611400,0.00002126267583
graphic novel tee,13,8400,0.001547619048
graphic t-shirt design,13,807600,0.00001609707776
graphic t-shirt funny,13,2100000,0.00000619047619
pun t-shirt,13,36700,0.0003542234332
foodie graphic tee,13,67800,0.000191740413
novelty t-shirt,13,211200,0.0000615530303
graphic slogan tee,13,419700,0.0000309745056
graphic print t-shirt,13,794400,0.00001636455186
graphic t-shirt design,13,807600,0.00001609707776
graphic t-shirt funny,13,2100000,0.00000619047619
music lover t-shirt,13,44100,0.0002947845805
novelty t-shirt,13,211200,0.0000615530303
plain crewneck,13,11300,0.001150442478
basic tees,13,108000,0.0001203703704
organic cotton tees,13,323200,0.00004022277228
retro inspired clothing,13,357400,0.00003637381086
hiking apparel,13,59200,0.0002195945946
weekend vibes shirt,13,8600,0.001511627907
garden party top,13,20700,0.0006280193237
trendy summer top,13,123100,0.000105605199
boho style top,13,141200,0.00009206798867
anime inspired hoodie,13,12500,0.00104
embroidered hooded sweatshirt,13,18200,0.0007142857143
cropped camisole,13,6600,0.00196969697
tank top crop,13,114400,0.0001136363636
novelty t-shirt,13,211200,0.0000615530303
graphic t-shirt design,13,807600,0.00001609707776
long sleeve thermal shirt,13,3900,0.003333333333
monogram long sleeve shirt,13,11500,0.001130434783
boho long sleeve,13,191100,0.00006802721088
scoop neck t-shirt,12,1400,0.008571428571
workout t-shirt,12,102700,0.0001168451801
quirky t-shirt,12,50400,0.0002380952381
handmade t-shirt,12,61600,0.0001948051948
workout t-shirt,12,102700,0.0001168451801
hilarious t-shirt,12,22500,0.0005333333333
quirky t-shirt,12,50400,0.0002380952381
funny phrase shirt,12,101700,0.0001179941003
funny tee for women,12,2500000,0.0000048
custom uniform shirt,12,79500,0.0001509433962
custom phrase shirt,12,118800,0.000101010101
custom matching outfits,12,198600,0.00006042296073
custom made tops,12,28800,0.0004166666667
monogram t-shirt,12,37300,0.0003217158177
custom message shirt,12,49600,0.0002419354839
engraved shirt,12,62300,0.0001926163724
personalized pride shirt,12,118300,0.0001014370245
thrifted graphic tee,12,6300,0.001904761905
old fashion shirt,12,19400,0.000618556701
throwback shirt,12,28800,0.0004166666667
quirky t-shirt,12,50400,0.0002380952381
vintage travel shirt,12,100500,0.0001194029851
unique vintage top,12,232700,0.00005156854319
vintage art t-shirt,12,237200,0.00005059021922
custom artwork shirt,12,40200,0.0002985074627
quirky t-shirt,12,50400,0.0002380952381
graphic anime shirt,12,171200,0.00007009345794
custom artwork shirt,12,40200,0.0002985074627
scoop neck t-shirt,12,1400,0.008571428571
quirky t-shirt,12,50400,0.0002380952381
handmade t-shirt,12,61600,0.0001948051948
workout t-shirt,12,102700,0.0001168451801
outdoor adventure shirt,12,104200,0.0001151631478
mom life t-shirt,12,124000,0.00009677419355
v-neck shirts,12,137700,0.0000871459695
fashion tees,12,843600,0.00001422475107
retro cartoon tee,12,53600,0.000223880597
apres ski wear,12,2900,0.004137931034
nursing friendly,12,11800,0.001016949153
handmade t-shirt,12,61600,0.0001948051948
workout t-shirt,12,102700,0.0001168451801
patterned sweatshirt,12,77600,0.0001546391753
sweatshirt for him,12,237800,0.00005046257359
long sleeve hoodie,12,591400,0.00002029083531
short sleeve crop top,12,50800,0.0002362204724
short sleeve crop top,12,50800,0.0002362204724
workout t-shirt,12,102700,0.0001168451801
merino wool long sleeve,12,6300,0.001904761905
long sleeve hoodie,12,591400,0.00002029083531
vintage wash tee,11,58100,0.0001893287435
novelty t-shirts,11,170600,0.00006447831184
funny coffee lover shirt,11,82200,0.0001338199513
custom t-shirt for kids,11,519500,0.00002117420597
custom shirt maker,11,6500,0.001692307692
customizable top,11,15800,0.0006962025316
personalized tie dye,11,34400,0.0003197674419
custom saying shirt,11,159500,0.00006896551724
personalized zodiac shirt,11,5500,0.002
historical t-shirt,11,93400,0.0001177730193
vintage graphic design,11,266200,0.00004132231405
vintage inspired tee,11,388600,0.00002830674215
witchy graphic shirt,11,66900,0.0001644245142
cool art shirt,11,69600,0.000158045977
positive vibes tee,11,55200,0.0001992753623
urban graphic shirt,11,114800,0.00009581881533
vintage inspired tee,11,388600,0.00002830674215
graphic button up shirt,11,13500,0.0008148148148
horror graphic shirt,11,65600,0.0001676829268
graphic cat shirt,11,141700,0.00007762879323
skater style tee,11,19300,0.0005699481865
celestial graphic shirt,11,57700,0.0001906412478
retro t-shirt design,11,236700,0.00004647232784
bulk t-shirts,11,44400,0.0002477477477
novelty t-shirts,11,170600,0.00006447831184
vintage wash tee,11,58100,0.0001893287435
cozy jumper,11,32400,0.0003395061728
petite shirt,11,10800,0.001018518519
utility hoodie,11,4700,0.002340425532
thermal hoodie,11,5300,0.002075471698
warm hoodie,11,74600,0.0001474530831
short sleeve hooded top,11,2200,0.005
skater style hoodie,11,6400,0.00171875
band merch hoodie,11,15500,0.0007096774194
